 , , ,
1.000000000000000000e+00,1.873005962371826172e+01,2.000000000000000000e+00,4.530000000000000000e+02
2.000000000000000000e+00,3.322647738456726074e+01,3.000000000000000000e+00,6.240000000000000000e+02
3.000000000000000000e+00,4.658274507522583008e+01,4.000000000000000000e+00,7.770000000000000000e+02
4.000000000000000000e+00,6.521892213821411133e+01,5.000000000000000000e+00,9.210000000000000000e+02
5.000000000000000000e+00,8.383940410614013672e+01,9.000000000000000000e+00,1.056000000000000000e+03
6.000000000000000000e+00,1.020695862770080566e+02,1.100000000000000000e+01,1.155000000000000000e+03
7.000000000000000000e+00,1.238300738334655762e+02,1.200000000000000000e+01,1.236000000000000000e+03
8.000000000000000000e+00,1.321093835830688477e+02,1.300000000000000000e+01,1.308000000000000000e+03
9.000000000000000000e+00,1.467934112548828125e+02,1.500000000000000000e+01,1.362000000000000000e+03
1.000000000000000000e+01,1.517922270298004150e+02,1.500000000000000000e+01,1.398000000000000000e+03
1.100000000000000000e+01,1.599933896064758301e+02,1.500000000000000000e+01,1.434000000000000000e+03
1.200000000000000000e+01,1.705846335887908936e+02,1.600000000000000000e+01,1.470000000000000000e+03
1.300000000000000000e+01,1.794419136047363281e+02,1.600000000000000000e+01,1.497000000000000000e+03
1.400000000000000000e+01,1.879555170536041260e+02,1.600000000000000000e+01,1.524000000000000000e+03
1.500000000000000000e+01,1.984374222755432129e+02,1.600000000000000000e+01,1.551000000000000000e+03
1.600000000000000000e+01,2.108407588005065918e+02,1.600000000000000000e+01,1.578000000000000000e+03
1.700000000000000000e+01,2.203697366714477539e+02,1.600000000000000000e+01,1.605000000000000000e+03
1.800000000000000000e+01,2.319451127052307129e+02,1.600000000000000000e+01,1.632000000000000000e+03
1.900000000000000000e+01,2.477851114273071289e+02,1.700000000000000000e+01,1.659000000000000000e+03
2.000000000000000000e+01,2.537368190288543701e+02,1.800000000000000000e+01,1.677000000000000000e+03
2.100000000000000000e+01,2.572360045909881592e+02,1.800000000000000000e+01,1.686000000000000000e+03
2.200000000000000000e+01,2.648904511928558350e+02,1.900000000000000000e+01,1.695000000000000000e+03
2.300000000000000000e+01,2.645155436992645264e+02,1.900000000000000000e+01,1.695000000000000000e+03
2.400000000000000000e+01,2.651872525215148926e+02,1.900000000000000000e+01,1.695000000000000000e+03
2.500000000000000000e+01,2.617193136215209961e+02,1.900000000000000000e+01,1.695000000000000000e+03
2.600000000000000000e+01,2.619536309242248535e+02,1.900000000000000000e+01,1.695000000000000000e+03
2.700000000000000000e+01,2.620317416191101074e+02,1.900000000000000000e+01,1.695000000000000000e+03
2.800000000000000000e+01,2.650154347419738770e+02,1.900000000000000000e+01,1.695000000000000000e+03
2.900000000000000000e+01,2.641406221389770508e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.000000000000000000e+01,2.649529042243957520e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.100000000000000000e+01,2.648123779296875000e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.200000000000000000e+01,2.650467112064361572e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.300000000000000000e+01,2.663432791233062744e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.400000000000000000e+01,2.638906824588775635e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.500000000000000000e+01,2.643593606948852539e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.600000000000000000e+01,2.628284289836883545e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.700000000000000000e+01,2.632190027236938477e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.800000000000000000e+01,2.630315535068511963e+02,1.900000000000000000e+01,1.695000000000000000e+03
3.900000000000000000e+01,2.690145783424377441e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.000000000000000000e+01,2.651559829711914062e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.100000000000000000e+01,2.658122580051422119e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.200000000000000000e+01,2.671087510585784912e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.300000000000000000e+01,2.632502517700195312e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.400000000000000000e+01,2.636096403598785400e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.500000000000000000e+01,2.654996707439422607e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.600000000000000000e+01,2.800274930000305176e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.700000000000000000e+01,2.682959663867950439e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.800000000000000000e+01,2.631252162456512451e+02,1.900000000000000000e+01,1.695000000000000000e+03
4.900000000000000000e+01,2.664681961536407471e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.000000000000000000e+01,2.633283505439758301e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.100000000000000000e+01,2.637656936645507812e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.200000000000000000e+01,2.689363987445831299e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.300000000000000000e+01,2.658121502399444580e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.400000000000000000e+01,2.632971234321594238e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.500000000000000000e+01,2.676866898536682129e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.600000000000000000e+01,2.636095232963562012e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.700000000000000000e+01,2.637500710487365723e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.800000000000000000e+01,2.637032284736633301e+02,1.900000000000000000e+01,1.695000000000000000e+03
5.900000000000000000e+01,2.679834821224212646e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.000000000000000000e+01,2.640781140327453613e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.100000000000000000e+01,2.652653694152832031e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.200000000000000000e+01,2.643280754089355469e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.300000000000000000e+01,2.690144288539886475e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.400000000000000000e+01,2.633908562660217285e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.500000000000000000e+01,2.638438408374786377e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.600000000000000000e+01,2.631252558231353760e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.700000000000000000e+01,2.703891770839691162e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.800000000000000000e+01,2.631721739768981934e+02,1.900000000000000000e+01,1.695000000000000000e+03
6.900000000000000000e+01,2.629847178459167480e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.000000000000000000e+01,2.627190642356872559e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.100000000000000000e+01,2.635939462184906006e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.200000000000000000e+01,2.653590819835662842e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.300000000000000000e+01,2.639687874317169189e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.400000000000000000e+01,2.642655878067016602e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.500000000000000000e+01,2.632501645088195801e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.600000000000000000e+01,2.638750717639923096e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.700000000000000000e+01,2.629690885543823242e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.800000000000000000e+01,2.699986591339111328e+02,1.900000000000000000e+01,1.695000000000000000e+03
7.900000000000000000e+01,2.636407604217529297e+02,1.900000000000000000e+01,1.695000000000000000e+03
8.000000000000000000e+01,2.707015712261199951e+02,1.900000000000000000e+01,1.695000000000000000e+03
8.100000000000000000e+01,2.659995381832122803e+02,1.900000000000000000e+01,1.695000000000000000e+03
8.200000000000000000e+01,2.664322981834411621e+02,1.900000000000000000e+01,1.695000000000000000e+03
8.300000000000000000e+01,2.658480761051177979e+02,1.900000000000000000e+01,1.695000000000000000e+03
8.400000000000000000e+01,2.661416270732879639e+02,1.900000000000000000e+01,1.695000000000000000e+03
8.500000000000000000e+01,2.530963439941406250e+02,1.900000000000000000e+01,1.695000000000000000e+03
9.500000000000000000e+01,2.547991390228271484e+02,1.900000000000000000e+01,1.695000000000000000e+03
1.050000000000000000e+02,2.564236884117126465e+02,1.900000000000000000e+01,1.695000000000000000e+03
1.150000000000000000e+02,2.526590168476104736e+02,1.900000000000000000e+01,1.695000000000000000e+03
1.200000000000000000e+02,2.552833878993988037e+02,1.900000000000000000e+01,1.695000000000000000e+03
1.400000000000000000e+02,2.584388339519500732e+02,1.900000000000000000e+01,1.695000000000000000e+03
1.600000000000000000e+02,2.575172362327575684e+02,1.900000000000000000e+01,1.695000000000000000e+03
1.800000000000000000e+02,2.541742506027221680e+02,1.900000000000000000e+01,1.695000000000000000e+03
2.000000000000000000e+02,2.527839348316192627e+02,1.900000000000000000e+01,1.695000000000000000e+03
