 , , ,
1.000000000000000000e+00,1.562132596969604492e+00,0.000000000000000000e+00,7.500000000000000000e+01
2.000000000000000000e+00,2.718106031417846680e+00,0.000000000000000000e+00,1.000000000000000000e+02
3.000000000000000000e+00,3.842872142791748047e+00,1.000000000000000000e+00,1.250000000000000000e+02
4.000000000000000000e+00,5.123774528503417969e+00,1.000000000000000000e+00,1.490000000000000000e+02
5.000000000000000000e+00,7.029564142227172852e+00,1.000000000000000000e+00,1.730000000000000000e+02
6.000000000000000000e+00,8.216776847839355469e+00,1.000000000000000000e+00,1.970000000000000000e+02
7.000000000000000000e+00,1.040378880500793457e+01,1.000000000000000000e+00,2.210000000000000000e+02
8.000000000000000000e+00,1.285630965232849121e+01,1.000000000000000000e+00,2.450000000000000000e+02
9.000000000000000000e+00,1.502770972251892090e+01,1.000000000000000000e+00,2.690000000000000000e+02
1.000000000000000000e+01,1.649611616134643555e+01,2.000000000000000000e+00,2.930000000000000000e+02
1.100000000000000000e+01,1.871432709693908691e+01,2.000000000000000000e+00,3.160000000000000000e+02
1.200000000000000000e+01,2.147929430007934570e+01,3.000000000000000000e+00,3.390000000000000000e+02
1.300000000000000000e+01,2.394746375083923340e+01,3.000000000000000000e+00,3.610000000000000000e+02
1.400000000000000000e+01,2.658745336532592773e+01,3.000000000000000000e+00,3.830000000000000000e+02
1.500000000000000000e+01,2.947739696502685547e+01,3.000000000000000000e+00,4.050000000000000000e+02
1.600000000000000000e+01,3.241422057151794434e+01,3.000000000000000000e+00,4.270000000000000000e+02
1.700000000000000000e+01,3.566342544555664062e+01,3.000000000000000000e+00,4.490000000000000000e+02
1.800000000000000000e+01,3.908450555801391602e+01,3.000000000000000000e+00,4.710000000000000000e+02
1.900000000000000000e+01,4.247432470321655273e+01,3.000000000000000000e+00,4.930000000000000000e+02
2.000000000000000000e+01,4.620782041549682617e+01,3.000000000000000000e+00,5.150000000000000000e+02
2.100000000000000000e+01,4.947264432907104492e+01,3.000000000000000000e+00,5.370000000000000000e+02
2.200000000000000000e+01,5.381539011001586914e+01,4.000000000000000000e+00,5.590000000000000000e+02
2.300000000000000000e+01,5.800188970565795898e+01,4.000000000000000000e+00,5.800000000000000000e+02
2.400000000000000000e+01,6.170415019989013672e+01,4.000000000000000000e+00,6.010000000000000000e+02
2.500000000000000000e+01,6.546888184547424316e+01,4.000000000000000000e+00,6.220000000000000000e+02
2.600000000000000000e+01,7.007716774940490723e+01,4.000000000000000000e+00,6.430000000000000000e+02
2.700000000000000000e+01,7.460739541053771973e+01,5.000000000000000000e+00,6.640000000000000000e+02
2.800000000000000000e+01,7.870009803771972656e+01,5.000000000000000000e+00,6.840000000000000000e+02
2.900000000000000000e+01,8.426142001152038574e+01,5.000000000000000000e+00,7.040000000000000000e+02
3.000000000000000000e+01,8.799478745460510254e+01,7.000000000000000000e+00,7.240000000000000000e+02
3.100000000000000000e+01,9.388401317596435547e+01,7.000000000000000000e+00,7.420000000000000000e+02
3.200000000000000000e+01,9.899224090576171875e+01,7.000000000000000000e+00,7.600000000000000000e+02
3.300000000000000000e+01,1.014291250705718994e+02,7.000000000000000000e+00,7.780000000000000000e+02
3.400000000000000000e+01,1.062092444896697998e+02,7.000000000000000000e+00,7.960000000000000000e+02
3.500000000000000000e+01,1.106301503181457520e+02,7.000000000000000000e+00,8.140000000000000000e+02
3.600000000000000000e+01,1.174721994400024414e+02,7.000000000000000000e+00,8.320000000000000000e+02
3.700000000000000000e+01,1.207058188915252686e+02,7.000000000000000000e+00,8.500000000000000000e+02
3.800000000000000000e+01,1.277979001998901367e+02,7.000000000000000000e+00,8.680000000000000000e+02
3.900000000000000000e+01,1.342807617187500000e+02,8.000000000000000000e+00,8.860000000000000000e+02
