 , , ,
5.000000000000000000e+00,8.655452919006347656e+01,1.000000000000000000e+01,1.128000000000000000e+03
1.000000000000000000e+01,1.673632578849792480e+02,1.600000000000000000e+01,1.533000000000000000e+03
1.500000000000000000e+01,2.407101907730102539e+02,1.700000000000000000e+01,1.767000000000000000e+03
2.000000000000000000e+01,2.936827008724212646e+02,2.000000000000000000e+01,1.893000000000000000e+03
2.500000000000000000e+01,3.181695048809051514e+02,2.000000000000000000e+01,1.938000000000000000e+03
3.000000000000000000e+01,3.352810959815979004e+02,2.100000000000000000e+01,1.965000000000000000e+03
3.500000000000000000e+01,3.384738433361053467e+02,2.100000000000000000e+01,1.965000000000000000e+03
4.000000000000000000e+01,3.345338783264160156e+02,2.100000000000000000e+01,1.965000000000000000e+03
4.500000000000000000e+01,3.348663702011108398e+02,2.100000000000000000e+01,1.965000000000000000e+03
5.000000000000000000e+01,3.354671797752380371e+02,2.100000000000000000e+01,1.965000000000000000e+03
5.500000000000000000e+01,3.369498555660247803e+02,2.100000000000000000e+01,1.965000000000000000e+03
6.000000000000000000e+01,3.403391349315643311e+02,2.100000000000000000e+01,1.965000000000000000e+03
6.500000000000000000e+01,3.351213574409484863e+02,2.100000000000000000e+01,1.965000000000000000e+03
7.000000000000000000e+01,3.344208693504333496e+02,2.100000000000000000e+01,1.965000000000000000e+03
7.500000000000000000e+01,3.337648444175720215e+02,2.100000000000000000e+01,1.965000000000000000e+03
8.000000000000000000e+01,3.320777590274810791e+02,2.100000000000000000e+01,1.965000000000000000e+03
8.500000000000000000e+01,3.357643227577209473e+02,2.100000000000000000e+01,1.965000000000000000e+03
9.500000000000000000e+01,3.406069538593292236e+02,2.100000000000000000e+01,1.965000000000000000e+03
1.050000000000000000e+02,3.314841954708099365e+02,2.100000000000000000e+01,1.965000000000000000e+03
1.150000000000000000e+02,3.319995839595794678e+02,2.100000000000000000e+01,1.965000000000000000e+03
1.200000000000000000e+02,3.341240603923797607e+02,2.100000000000000000e+01,1.965000000000000000e+03
1.400000000000000000e+02,3.327025742530822754e+02,2.100000000000000000e+01,1.965000000000000000e+03
1.600000000000000000e+02,3.314060654640197754e+02,2.100000000000000000e+01,1.965000000000000000e+03
1.800000000000000000e+02,3.378731536865234375e+02,2.100000000000000000e+01,1.965000000000000000e+03
2.000000000000000000e+02,3.318745787143707275e+02,2.100000000000000000e+01,1.965000000000000000e+03
